id,ActualTime,WatchTimeStamp,Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Esense TimeStamp,Time in Epochs (ignore),Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense
89,2025-07-01 17:52:36.984,2025-07-01 17:52:36.748187,-3.1914708614349365,-5.480327606201172,7.405265808105469,0.4447098970413208,0.059864792972803116,-0.07330382615327835,2025-07-01 17:52:36.778,1751372556778,-7455,-3990,675,129,452,-75
90,2025-07-01 17:52:37.108,2025-07-01 17:52:36.837808,-3.406949043273926,-5.25527286529541,7.5968017578125,0.5497786998748779,0.07208210229873657,-0.036651913076639175,2025-07-01 17:52:36.837,1751372556837,-7150,-4202,892,189,520,-337
91,2025-07-01 17:52:37.185,2025-07-01 17:52:36.920604,-3.3446998596191406,-5.018246650695801,7.757213592529297,0.3591887652873993,0.039095375686883926,-0.08185594528913498,2025-07-01 17:52:36.910,1751372556910,-7446,-4218,882,153,221,-323
92,2025-07-01 17:52:37.395,2025-07-01 17:52:37.145625,-3.2752678394317627,-4.0533833503723145,8.224082946777344,0.5424483418464661,0.00366519158706069,-0.0354301854968071,2025-07-01 17:52:37.185,1751372557185,-7479,-4158,747,-71,96,11
93,2025-07-01 17:52:37.507,2025-07-01 17:52:37.241370,-3.1866824626922607,-3.576937437057495,8.362946510314941,0.4715879559516907,-0.010995574295520782,-0.04398229718208313,2025-07-01 17:52:37.271,1751372557271,-7151,-4008,726,78,-49,-557
94,2025-07-01 17:52:37.594,2025-07-01 17:52:37.351985,-3.2752678394317627,-3.2369606494903564,8.470685958862305,0.45814892649650574,0.012217304669320583,-0.0024434609804302454,2025-07-01 17:52:37.372,1751372557372,-7089,-4388,698,20,-121,-394
95,2025-07-01 17:52:37.784,2025-07-01 17:52:37.548760,-3.3877954483032227,-2.580949544906616,8.729259490966797,0.3237585723400116,0.0354301854968071,0.05009094998240471,2025-07-01 17:52:37.556,1751372557556,-7293,-4264,1048,93,-264,-601
96,2025-07-01 17:52:37.884,2025-07-01 17:52:37.642785,-3.224989652633667,-2.169146776199341,8.647856712341309,0.13561208546161652,-0.02076941914856434,0.00855211354792118,2025-07-01 17:52:37.663,1751372557663,-7233,-4325,1101,123,-336,-380
97,2025-07-01 17:52:37.984,2025-07-01 17:52:37.743701,-3.423708438873291,-2.27209734916687,8.588001251220703,-0.09285151958465576,0.021991148591041565,-0.01466076634824276,2025-07-01 17:52:37.749,1751372557749,-7190,-4338,901,88,74,-259
98,2025-07-01 17:52:38.084,2025-07-01 17:52:37.850979,-3.287238836288452,-2.607285737991333,8.655038833618164,-0.36529740691185,-0.01710422709584236,-0.06475171446800232,2025-07-01 17:52:37.818,1751372557818,-7219,-4288,1123,-287,-91,-97
99,2025-07-01 17:52:38.189,2025-07-01 17:52:37.953984,-3.2393548488616943,-3.004723072052002,8.355764389038086,-0.7342600226402283,-0.009773843921720982,-0.051312681287527084,2025-07-01 17:52:37.917,1751372557917,-7217,-4299,1112,-278,-47,-14
100,2025-07-01 17:52:38.289,2025-07-01 17:52:38.049788,-3.354276657104492,-4.094084739685059,8.243236541748047,-1.0800096988677979,-0.0024434609804302454,0.01710422709584236,2025-07-01 17:52:38.083,1751372558083,-7248,-4270,1040,82,241,-75
101,2025-07-01 17:52:38.384,2025-07-01 17:52:38.145999,-3.2297780513763428,-5.0254292488098145,7.654263019561768,-1.1374311447143555,-0.006108652334660292,-0.02076941914856434,2025-07-01 17:52:38.169,1751372558169,-7263,-4280,1047,84,200,-53
102,2025-07-01 17:52:38.494,2025-07-01 17:52:38.244691,-3.4356794357299805,-6.119579315185547,7.513004779815674,-0.8600982427597046,0.04153883829712868,-0.006108652334660292,2025-07-01 17:52:38.264,1751372558264,-7054,-4432,706,-295,140,151
103,2025-07-01 17:52:38.584,2025-07-01 17:52:38.341291,-3.3063924312591553,-6.035782337188721,6.809109687805176,-0.4605923891067505,0.1014036312699318,-0.015882495790719986,2025-07-01 17:52:38.373,1751372558373,-7092,-4412,672,-144,522,523
104,2025-07-01 17:52:38.684,2025-07-01 17:52:38.442875,-3.0765492916107178,-5.4013190269470215,6.464344501495361,-0.07208210229873657,0.26511552929878235,-0.17959438264369965,2025-07-01 17:52:38.449,1751372558449,-7441,-3978,796,-337,453,662
105,2025-07-01 17:52:38.785,2025-07-01 17:52:38.531528,-3.066972494125366,-5.499481201171875,6.0405707359313965,-0.2736676335334778,0.4862487316131592,-0.28955012559890747,2025-07-01 17:52:38.531,1751372558531,-7493,-4169,484,-319,486,889
